Region,State,GPI State,Zone,Town,WD,Category,Brand Code,Brand Short Name,Sales Date,Local Retailer,Local Dealer,Local Modern,Local Hawker,Outstation Retailer,Outstation Dealer,Outstation Modern,Outstation Hawker,Other Retailer,Other Dealer,Other Modern
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,JALGAON-0202113,BHUSAWAL(N)-0213800,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,0.16,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,JALGAON-0202113,JALGAON-0210400,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,0,0,0,0,0.08,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,NASIK TWO-3020003,NASIK_2-02105001,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,19.15,8,0,4.4,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,NASIK TWO-3020003,PIMPALGON-0273800,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,0.15,3.4,0,0,0.1,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,NASIK-0202109,MALEGAON-0213200,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,5.22,0,0,0,1.62,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,NASIK-0202109,NASIK RD-0216400,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,34.17,9.6,0,3.6,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,NASIK-0202109,SANGAMNER(S)-0219900,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,0.13,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,KOLHAPUR-0202108,ICHALKARANJI-0217700,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,6.8,2,0,0,2.4,3.2,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,KOLHAPUR-0202108,KOLHAPUR-0211000,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,21.2,10.6,0,0,9.4,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,KOLHAPUR-0202108,MERAJ-0217200,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,2.4,7,0,2,7,1,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,KOLHAPUR-0202108,NIPPANI-0231100,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,2,0,0,0,1.23,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,KOLHAPUR-0202108,SANGLI-0213600,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,16.2,42,0,10,6.4,18,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,RATNAGIRI-0202110,CHIPLUN-0219600,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,16.86,10,0,0,26.64,37.2,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,RATNAGIRI-0202110,KHED-4020083,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,1.9,3,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,RATNAGIRI-0202110,KUDAL (N)-0217000,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,2,0,0,0,3,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,RATNAGIRI-0202110,RATNAGIRI-0217500,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,3.94,18,0,27.4,50.61,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,RATNAGIRI-0202110,SAWANTWADI-0230300,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,8.14,24,0,0,12,36,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,SATARA-0202121,KARAD-0212700,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,0.21,0.6,0,0,0.82,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,SATARA-0202121,MAHAD-0216500,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,5.7,17,0,4,13.8,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,SATARA-0202121,PANCHGANI-0215000,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,13.73,2,0,5.4,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,SATARA-0202121,SATARA-0212400,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,2.33,0,0,0,0.4,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,SATARA-0202121,VADUJ-4020043,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,0.11,0,0,0,0.38,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,SATARA-0202121,WAI-0282200,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,2.06,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 1-02024,BHANDUP-0202410,GHATKOPAR-02104101,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,1.37,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 1-02024,BHANDUP-0202410,VIKROLI-0212801,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,0.51,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 1-02024,CHEMBUR-0202417,CHEMBUR-0214800,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,2.38,1.4,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 1-02024,CHEMBUR-0202417,KURLA-0214500,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,0.45,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 1-02024,COLABA-0202420,MUMBAI-0212800,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,1.81,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 1-02024,DADAR-0202419,DADAR-02101701,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,1.2,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 1-02024,DADAR-0202419,DHARAVI-0279500,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,1.09,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 1-02024,MAHIM-0202412,MAHIM-0212803,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,2.59,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 1-02024,MAHIM-0202412,TARDEO-0212802,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,3.71,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 2-02030,ANDHERI-0202404,ANDHERI(E)-0214900,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,1.92,0.4,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 2-02030,ANDHERI-0202404,ANDHERI-0212600,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,0.14,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 2-02030,BANDRA-0202406,BANDRA-0211400,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,4.08,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 2-02030,BANDRA-0202406,SANTACRUZ-02102701,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,0.89,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 2-02030,BORIVALI-0202408,BHAYANDER-0211301,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,0.59,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 2-02030,BORIVALI-0202408,BORIVALI-0211300,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,1.76,2.2,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 2-02030,BORIVALI-0202408,MIRA ROAD-4020078,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,0.99,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 2-02030,MALAD-0202405,GOREGAON-02101401,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,0.55,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 2-02030,MALAD-0202405,KANDIVALI-0210102,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,1.47,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 2-02030,MALAD-0202405,MALAD-0210100,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,0.76,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 2-02030,VIRAR-0202423,VASAI-0211302,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,0.75,0.2,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 3-02026,KALYAN-0202502,KALYAN-0211100,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,0.05,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 3-02026,MUMBRA-0202425,DOMBIVALI-02101001,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,0.22,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 3-02026,MUMBRA-0202425,MUMBRA-0285000,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,0.92,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 3-02026,PANVEL-0202409,ALIBAUG-0271700,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,0.37,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 3-02026,PANVEL-0202409,MANGAON RAIGAD-0210800,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,6.49,50,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 3-02026,PANVEL-0202409,PANVEL-0210200,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,0.64,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 3-02026,THANE-0202407,THANE_2-02104601,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,0.4,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 3-02026,THANE-0202407,THANE-0216200,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,0.46,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 3-02026,ULHASNAGAR-0202424,AMBERNATH-02105601,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,0.4,0.8,0,0.2,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 3-02026,ULHASNAGAR-0202424,ULHASNAGAR-0211600,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,0.17,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 3-02026,VASHI-0202418,KOPAR KHAIRANE-0223334,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,0.94,0,0,0.2,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 3-02026,VASHI-0202418,NERUL-02103901,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,2.11,0.6,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 3-02026,VASHI-0202418,VASHI-0213000,NORMAL,CIG,CIG0009371,CAVANDERS GOLD RICH TASTE,30-Nov-23,1.08,1.4,0,1,0,0,0,0,0,0,0
MUMBAI BRANCH,MADHYA PRADESH-0202,MADHYA PRADESH MT-02053,GWALIOR MT-0203217,GWALIOR MT-0221008,MODERN TRADE,CIG,CIG0003085,CAVANDERS GOLD SMOOTH TASTE,30-Nov-23,0,0,12.6,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,GOA MT-02055,PANJIM MT-0203308,MARGAO_MT-02113401,MODERN TRADE,CIG,CIG0003085,CAVANDERS GOLD SMOOTH TASTE,30-Nov-23,0,0,2,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,GOA MT-02055,PANJIM MT-0203308,PANJIM (N) MT-0230708,MODERN TRADE,CIG,CIG0003085,CAVANDERS GOLD SMOOTH TASTE,30-Nov-23,0,0,36,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA MT-02051,AURANGABAD MT-0203111,AURANGABAD CIDCO MT-0279208,MODERN TRADE,CIG,CIG0003085,CAVANDERS GOLD SMOOTH TASTE,30-Nov-23,0,0,3,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA MT-02051,PUNE MT-0203120,PUNE CAMP MT-0210708,MODERN TRADE,CIG,CIG0003085,CAVANDERS GOLD SMOOTH TASTE,30-Nov-23,0,0,0.6,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MADHYA PRADESH-0202,CHHATTISGARH-2020000,BHILAI-3020000,BHILAI-02110701,NORMAL,CIG,CIG0003085,CAVANDERS GOLD SMOOTH TASTE,30-Nov-23,1.15,1,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MADHYA PRADESH-0202,MADHYA PRADESH 1-02022,RATLAM-0202215,RATLAM-0220600,NORMAL,CIG,CIG0003085,CAVANDERS GOLD SMOOTH TASTE,30-Nov-23,0.51,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MADHYA PRADESH-0202,MADHYA PRADESH 1-02022,UJJAIN-0202219,NAGDA-02103601,NORMAL,CIG,CIG0003085,CAVANDERS GOLD SMOOTH TASTE,30-Nov-23,0.02,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MADHYA PRADESH-0202,MADHYA PRADESH 2-02031,GUNA-0202218,GUNA-0220100,NORMAL,CIG,CIG0003085,CAVANDERS GOLD SMOOTH TASTE,30-Nov-23,0.7,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MADHYA PRADESH-0202,MADHYA PRADESH 2-02031,GUNA-0202218,SHIVPURI-0223100,NORMAL,CIG,CIG0003085,CAVANDERS GOLD SMOOTH TASTE,30-Nov-23,1,0,0,0,0.01,0,0,0,0,0,0
MUMBAI BRANCH,MADHYA PRADESH-0202,MADHYA PRADESH 2-02031,GWALIOR-0202217,BHIND-0221302,NORMAL,CIG,CIG0003085,CAVANDERS GOLD SMOOTH TASTE,30-Nov-23,1.85,9.4,0,0,1.45,0,0,0,0,0,0
MUMBAI BRANCH,MADHYA PRADESH-0202,MADHYA PRADESH 2-02031,GWALIOR-0202217,DABRA-0297100,NORMAL,CIG,CIG0003085,CAVANDERS GOLD SMOOTH TASTE,30-Nov-23,1.89,42,0,0,1.57,26,0,0,0,0,0
MUMBAI BRANCH,MADHYA PRADESH-0202,MADHYA PRADESH 2-02031,GWALIOR-0202217,DATIA-0225000,NORMAL,CIG,CIG0003085,CAVANDERS GOLD SMOOTH TASTE,30-Nov-23,0.68,0,0,0,0.89,1.6,0,0,0,0,0
MUMBAI BRANCH,MADHYA PRADESH-0202,MADHYA PRADESH 2-02031,GWALIOR-0202217,GWALIOR-0221000,NORMAL,CIG,CIG0003085,CAVANDERS GOLD SMOOTH TASTE,30-Nov-23,274.83,1003,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MADHYA PRADESH-0202,MADHYA PRADESH 2-02031,GWALIOR-0202217,MORENA-0221300,NORMAL,CIG,CIG0003085,CAVANDERS GOLD SMOOTH TASTE,30-Nov-23,3.23,12,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,GOA-02023,MAPUCA-0202309,MAPUSA-0230400,NORMAL,CIG,CIG0003085,CAVANDERS GOLD SMOOTH TASTE,30-Nov-23,55.75,24,0,0,238.65,125,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,GOA-02023,MAPUCA-0202309,PANJIM (N)-0230700,NORMAL,CIG,CIG0003085,CAVANDERS GOLD SMOOTH TASTE,30-Nov-23,80.7,128,0,12,88.15,32,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,GOA-02023,MAPUCA-0202309,PONDA(N)-0230602,NORMAL,CIG,CIG0003085,CAVANDERS GOLD SMOOTH TASTE,30-Nov-23,2.1,29,0,0,26.92,3,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,GOA-02023,MAPUCA-0202309,SANQUELIM-0232000,NORMAL,CIG,CIG0003085,CAVANDERS GOLD SMOOTH TASTE,30-Nov-23,13.75,185,0,0,15,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,GOA-02023,MARGAO_GOA-0202307,BELGAUM(N)-0217900,NORMAL,CIG,CIG0003085,CAVANDERS GOLD SMOOTH TASTE,30-Nov-23,2.18,0,0,0,1.1,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,GOA-02023,MARGAO_GOA-0202307,KARWAR-0230100,NORMAL,CIG,CIG0003085,CAVANDERS GOLD SMOOTH TASTE,30-Nov-23,0.97,0,0,0,1.41,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,GOA-02023,MARGAO_GOA-0202307,MARGAO(N)-0230600,NORMAL,CIG,CIG0003085,CAVANDERS GOLD SMOOTH TASTE,30-Nov-23,55.71,27,0,0,151.07,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,GOA-02023,MARGAO_GOA-0202307,VASCO DA GAMA-0230500,NORMAL,CIG,CIG0003085,CAVANDERS GOLD SMOOTH TASTE,30-Nov-23,48.6,70,0,0,48.2,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,HADAPSAR-0202119,BARAMATI N-0216800,NORMAL,CIG,CIG0003085,CAVANDERS GOLD SMOOTH TASTE,30-Nov-23,0,0,0,0,0.45,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,HADAPSAR-0202119,HADAPSAR-0279800,NORMAL,CIG,CIG0003085,CAVANDERS GOLD SMOOTH TASTE,30-Nov-23,29.83,0.8,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,HADAPSAR-0202119,LONI KALBHOR-4020028,NORMAL,CIG,CIG0003085,CAVANDERS GOLD SMOOTH TASTE,30-Nov-23,0.04,0,0,0.4,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,HADAPSAR-0202119,SHIRUR-4020037,NORMAL,CIG,CIG0003085,CAVANDERS GOLD SMOOTH TASTE,30-Nov-23,0,0.2,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,HADAPSAR-0202119,WAGHOLI-02104901,NORMAL,CIG,CIG0003085,CAVANDERS GOLD SMOOTH TASTE,30-Nov-23,19.89,4,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,PCMC-0202118,CHINCHWAD-0210701,NORMAL,CIG,CIG0003085,CAVANDERS GOLD SMOOTH TASTE,30-Nov-23,19.62,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,PCMC-0202118,LONAVALA-0212500,NORMAL,CIG,CIG0003085,CAVANDERS GOLD SMOOTH TASTE,30-Nov-23,1.85,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,PCMC-0202118,THERGAON-0286300,NORMAL,CIG,CIG0003085,CAVANDERS GOLD SMOOTH TASTE,30-Nov-23,6.57,3.6,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,PUNE FC-0202120,AUNDH-4020029,NORMAL,CIG,CIG0003085,CAVANDERS GOLD SMOOTH TASTE,30-Nov-23,25.95,2,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,PUNE FC-0202120,KHADKI FC-0210702,NORMAL,CIG,CIG0003085,CAVANDERS GOLD SMOOTH TASTE,30-Nov-23,10.3,6,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,PUNE FC-0202120,PUNE MARKET YARD-02106101,NORMAL,CIG,CIG0003085,CAVANDERS GOLD SMOOTH TASTE,30-Nov-23,48.45,0.6,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,PUNE FC-0202120,WARJE-0285300,NORMAL,CIG,CIG0003085,CAVANDERS GOLD SMOOTH TASTE,30-Nov-23,5.23,8,0,0.8,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,PUNE-0202112,PUNE CAMP-0210700,NORMAL,CIG,CIG0003085,CAVANDERS GOLD SMOOTH TASTE,30-Nov-23,65.37,59.4,0,8,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,PUNE-0202112,SALISBURY PARK PUNE-02111001,NORMAL,CIG,CIG0003085,CAVANDERS GOLD SMOOTH TASTE,30-Nov-23,45.46,8.6,0,5.4,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,PUNE-0202112,YERWADA-02103501,NORMAL,CIG,CIG0003085,CAVANDERS GOLD SMOOTH TASTE,30-Nov-23,32.9,10,0,5,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,SOLAPUR-0202114,PANDHARPUR-0212000,NORMAL,CIG,CIG0003085,CAVANDERS GOLD SMOOTH TASTE,30-Nov-23,0.05,0,0,0,0.38,0.2,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,SOLAPUR-0202114,SOLAPUR-0211500,NORMAL,CIG,CIG0003085,CAVANDERS GOLD SMOOTH TASTE,30-Nov-23,1.21,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 2-02033,AKOLA-0202130,AKOLA (NEW)-0215800,NORMAL,CIG,CIG0003085,CAVANDERS GOLD SMOOTH TASTE,30-Nov-23,0.12,0,0,0.2,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 2-02033,AKOLA-0202130,AMRAVATI-0218900,NORMAL,CIG,CIG0003085,CAVANDERS GOLD SMOOTH TASTE,30-Nov-23,0.02,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 2-02033,AKOLA-0202130,KHAMGAON-0216100,NORMAL,CIG,CIG0003085,CAVANDERS GOLD SMOOTH TASTE,30-Nov-23,0,0.2,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 2-02033,CHANDRAPUR-0202123,CHANDRAPUR-0215600,NORMAL,CIG,CIG0003085,CAVANDERS GOLD SMOOTH TASTE,30-Nov-23,1.65,4,0,0,0,5,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 2-02033,NAGPUR S-0202129,GONDIA(N)-0214400,NORMAL,CIG,CIG0003085,CAVANDERS GOLD SMOOTH TASTE,30-Nov-23,3.9,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 2-02033,NAGPUR S-0202129,KAMPTEE-0279700,NORMAL,CIG,CIG0003085,CAVANDERS GOLD SMOOTH TASTE,30-Nov-23,1.54,0,0,0,0.45,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 2-02033,NAGPUR S-0202129,NAGPUR P-4020068,NORMAL,CIG,CIG0003085,CAVANDERS GOLD SMOOTH TASTE,30-Nov-23,4.56,3.8,0,2.2,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 2-02033,NAGPUR S-0202129,NAGPUR(S)-0214100,NORMAL,CIG,CIG0003085,CAVANDERS GOLD SMOOTH TASTE,30-Nov-23,22.04,12,0,0,0,0,0,0,0,0,0
